ID,Title,Author,Genre,BookCategory,Price,Reviews-n,Ratings-n,hard-paper,year,month,Synopsis
3558,About Grace,Anthony Doerr,Romance (Books),Romance,2.511241467,5,1,Paperback,2016,Jul,"Beautifully written and compelling, About Grace is the brilliant debut novel from Anthony Doerr.
Growing up in Alaska, young David Winkler is crippled by his dreams. At nine, he dreams a man is decapitated by a passing truck on the path outside his family’s home. The next day, unable to prevent it, he witnesses an exact replay of his dream in real life. The premonitions keep coming, unstoppably. He sleepwalks during them, bringing catastrophe into his reach.
Then, as unstoppable as a vision, he falls in love, at the supermarket (exactly as he already dreamed) with Sandy. They flee south, landing in Ohio, where their daughter Grace is born. And then the visions of Grace’s death begin for Winkler, as their waterside home is inundated. Plagued by the same horrific images of Grace drowning, when the floods come, he cannot face his destiny and flees.
He beaches on a remote Caribbean island, where he works as a handyman, chipping away at his doubts and hopes, never knowing whether Grace survived the flood or met the doom he foretold. After two decades, he musters the strength to find out…"
2180,Adrian Mole and the Weapons of Mass Destruction (Adrian Mole 7),Sue Townsend,Anthologies (Books),Humour,2.511241467,5,1,Paperback,2012,Feb,"'The funniest person in the world' Caitlin Moran Celebrate Adrian Mole's 50th Birthday with this new edition of the SEVENTH BOOK in his diaries where Adrian falls in love, is inconvenienced by the war and faces his new nemesis: a swan from the local canal. --------------------------- Wednesday April 2nd My birthday. I am thirty-five today. I am officially middle-aged. It is all downhill from now. A pathetic slide towards gum disease, wheelchair ramps and death. Adrian Mole is middle-aged but still scribbling. Working as a bookseller and living in Leicester's Rat Wharf; finding time to write letters of advice to Tim Henman and Tony Blair; locked in mortal combat with a vicious swan called Gielgud; measuring his expanding bald spot; and trying to win-over the voluptuous Daisy . . . Adrian yearns for a better more meaningful world. But he's not ready to surrender his pen yet... Bestselling author Sue Townsend has been Britain's favourite comic writer for over three decades. 'Hilarious. Deft, gleeful mockery impales modish fads, from home make-overs to new-age crazes, while fiercer irony is trained on the country's involvement with Iraq' Sunday Times 'Richly comic ... stuffed full of humour, tragedy, vanity, pathos and, very occasionally, wisdom' Guardian 'Completely hilarious, laugh-out-loud, a joy' Daily Mirror"
4580,A Prisoner of Birth,Jeffrey Archer,Contemporary Fiction (Books),"Crime, Thriller & Mystery",2.511241467,4.6,87,Paperback,2013,Jun,"If Danny Cartwright had proposed to Beth Wilson the day before, or the day after, he would not have been arrested and charged with the murder of his best friend. And when the four prosecution witnesses are a barrister, a popular actor, an aristocrat and the youngest partner in an established firm's history, who is going to believe his side of the story. Danny is sentenced to twenty-two years and is sent to Belmarsh prison, the highest security jail in the land, from where no inmate has ever escaped. But everyone has underestimated Danny's determination to seek revenge and Beth's relentless quest to win justice . . . With a twisting plot of false accusation and revenge, A Prisoner of Birth is an exhilarating novel from bestselling author, Jeffrey Archer."
2292,Letters from a Father to his Daughter,Jawaharlal Nehru,Children's Reference (Books),"Biographies, Diaries & True Accounts",2.509202522,4.3,161,Hardcover,2016,None,"Timeless Piece of Literature
They say, 'the more you write personal, the more it becomes universal'. This is evident in this collection of letters that Jawaharlal Nehru sent to his daughter Indira when she was 10 years old. This book, 'Letters from a Father to His Daughter' is a collection of 30 letters sent in the year 1928 which has become a phenomenal piece of literature over the years because it puts a lot of light on the bond between a father and his daughter and the many things that Pandit Nehru tried to explain to her while being away on business. Originally written in English, these letters are still relevant over a span of ninety years and that is exactly where their beauty lies.
Diverse Letters
The collection of these letters spans over a large range and has many topics covered in it. Nehru began writing to his 10-year-old daughter when she was in Mussourie and he was in Allahabad. In order to tell his daughter about all the wonderful things in the world and his many thoughts on people and the society, he wrote her diverse letters that initially spoke of how the earth was formed, how animal and human life came into existence and how societies entered the fray. Nehru further also writes about races, faith and beliefs that existed in those times. The letters cover a major portion of human history and the history of India as well.
Hardcover Book
This is one of the finest books published by Penguin India. The best thing about this book is that since it has stood the test of time and seems relevant ninety years later, it sure is something that can be handed down from one generation to another. For these reasons, Penguin has compiled the book in a rather solid manner with a hardcover.
About the Author
Jawaharlal Nehru was the first Prime Minister of Independent India. Born on November 14, 1889, he was one of the most prominent political figures when India was at the peak of its struggle for freedom. Nehru was an alumnus of the Trinity College, Cambridge. He died on May 27, 1964.
The book is available online for convenient shopping. You can bag this book from Amazon.in today by following a few easy steps."
2777,The Idol Thief,S. Vijay Kumar,True Accounts (Books),"Biographies, Diaries & True Accounts",2.509202522,4.6,35,Hardcover,2018,Aug,"Subhash Kapoor was a New York-based antique dealer whose pieces can be seen in every major museum of the world. In October 2011 when he presented his passport at immigration in Germany, Kapoor was unceremoniously whisked away into Interpol custody. India had weeks earlier issued a red-corner notice for his arrest after connecting him to audacious idol thefts in two Tamil Nadu temples.
And when the US authorities subsequently raided Kapoor's warehouses in New York more skeletons came tumbling out of his closet. They recovered no less than $100 million worth of stolen Indian art! This was just Kapoor's inventory - he had been in business for close to four decades and the true scale of his loot is incalculable. The US declared Kapoor one of the most prolific commodities smugglers in the world.
This is the unbelievable true story of how Kapoor was caught, told by one of the men who had for years been chasing Kapoor and is still tracking idols that have passed through his hands. From complicit police officers to corrupt museum officials to jilted girlfriends and from two-faced academics to shady temple looters and smugglers - this book has it all. Prepare to be shocked at the 21st-century pillaging of India's temples by a glittering cast of suave criminals."
4521,The Great Indian Conspiracy,Dr. Praveen Tiwari,Action & Adventure (Books),Action & Adventure,2.509202522,4.8,6,Paperback,2019,Mar,"Saffron terrorism.
Is it a fact? Or, is this a myth? After all, do we know enough?
The shocking blasts of Malegaon and Samjhauta were projected as 'saffron terrorism'. A new theory, terrorist attacks were tainted as such till, a few years later, Kasab's confession offered solid proof of Pakistan's role in the 26/11 attacks. Though the police had concluded a Pakistani hand for the earlier blasts, it was saffron terrorism which prevented the perpetrators of these attacks from being brought to justice.
As a theory, saffron terrorism is not just hurting Hindus sentiments but is also an obstacle to fight real terrorism sponsored by Pakistan and Islamic states. The term was coined by the erstwhile UPA government to garner minority votes and manipulate the vote bank. After all, why were the Malegaon-accused SIMI activists let off? Why did certain politicians declare not to oppose their bail? What was truly behind Aseemanand's confession? The reliability of these confessions was questionable given the police brutality that the National Investigative Agency exposed.
Journalist Praveen Tiwari explores saffron terrorism and reveals through exclusive interviews of senior National Investigative Agency officials, undercover agents and politicians how vote bank politics can compromise ethics and national security. Should the real masterminds behind the blasts be allowed to go scot-free? Should the manipulators of the Samjhauta Express bombings not be held accountable? Should we not investigate those who had exonerated Pakistan of its guilt? An extensive research on communal politics, the book offers indisputable evidence of the 'saffron terrorism' theory as the Great Indian Conspiracy."
1707,"Runner's World Run Less, Run Faster: Become a Faster, Stronger Runner with the Revolutionary 3-Run-a-Week Training Program","Bill Pierce Ed.D., Scott Murr Ed.D., Ray Moss Ph.D., Amby Burfoot",Sports Training & Coaching (Books),Sports,2.509202522,4.8,14,Paperback,2012,Apr,"The Furman Institute of Running and Scientific Training (known as FIRST) is dedicated to make running more accessible and limit overtraining and burnout while producing faster race times. FIRST is one of the foremost experts in the world on the science of running; its authority is unmatched and the promise of training less and accomplishing more has made the first two editions of Run Less, Run Faster a solid and steady seller.
With 50 percent updated content, this new edition of Runner's World Run Less, Run Faster by Bill Pierce, Scott Murr, and Ray Moss continues to promise the same tantalizing results: Readers can get stronger, faster, and better by training less. It will also include more sections for novice runners, broadening the audience appeal, as well as training plans tailored to the new qualifying times for the Boston Marathon. The quality-over-quantity approach optimizes training time and yields better performance―results runners will love no matter what distance they are racing."
257,Oxford Word Skills: Idioms and Phrasal Verbs Intermediate,Ruth Gairns & Stuart Redmanidea,Linguistics (Books),"Language, Linguistics & Writing",2.507855872,4.5,8,Paperback,2012,Feb,"Learn and practise the verbs, prepositions and idioms you need to speak and write naturally in English."
3390,Moon Tiger: Booker Prize Winner 1987 (Penguin Essentials),Penelope Lively,Action & Adventure (Books),Action & Adventure,2.506505032,5,1,Paperback,2010,Jul,"Penelope Lively's Booker Prize winning classic, Moon Tiger is a haunting story of loss and desire. Claudia Hampton - beautiful, famous, independent, dying. But she remains defiant to the last, telling her nurses that she will write a 'history of the world . . . and in the process, my own'. And it is her story from a childhood just after the First World War through the Second and beyond. But Claudia's life is entwined with others and she must allow those who knew her, loved her, the chance to speak, to put across their point of view. There is Gordon, brother and adversary; Jasper, her untrustworthy lover and father of Lisa, her cool conventional daughter; and then there is Tom, her one great love, found and lost in wartime Egypt. 'Leaves its traces in the air long after you've put it away' Anne Tyler 'A complex tapestry of great subtlety. Lively writes so well, savouring the words as she goes' Daily Telegraph 'Very clever: evocative, thought-provoking and hangs on the mind long after it is finished' Literary Review Penelope Lively is the author of many prize-winning novels and short-story collections for both adults and children. She has twice been shortlisted for the Booker Prize: once in 1977 for her first novel, The Road to Lichfield, and again in 1984 for According to Mark. She later won the 1987 Booker Prize for her highly acclaimed novel Moon Tiger. Her other books include Going Back; Judgement Day; Next to Nature, Art; Perfect Happiness; Passing On; City of the Mind; Cleopatra's Sister; Heat Wave; Beyond the Blue Mountains, a collection of short stories; Oleander, Jacaranda, a memoir of her childhood days in Egypt; Spiderweb; her autobiographical work, A House Unlocked; The Photograph; Making It Up; Consequences; Family Album, which was shortlisted for the 2009 Costa Novel Award, and How It All Began. She is a popular writer for children and has won both the Carnegie Medal and the Whitbread Award. She was appointed CBE in the 2001 New Year's Honours List, and DBE in 2012. Penelope Lively lives in London."
4346,Becoming Steve Jobs: The Evolution of a Reckless Upstart into a Visionary Leader,Brent Schlender,Industries & Business Sectors (Books),"Computing, Internet & Digital Media",2.506505032,4.6,92,Paperback,2016,May,"The Sunday Times And #1 International Bestseller - Now In Paperback We all think we know who Steve Jobs was, what made him tick, and what made him succeed. Yet the single most important question about him has never been answered. The young, impulsive, egotistical genius was ousted in the mid-80s from the company he founded, exiled from his own kingdom and cast into the wilderness. Yet he returned a decade later to transform the ailing Apple into the most successful company the world had ever seen. How did this reckless upstart"
1922,Fifty Shades of Grey,E L James,Romance (Books),Romance,2.506505032,3.9,270,Paperback,2012,Apr,"Fifty Shades of Grey of by E.L. James is a romantic thriller that comes with a supernatural twist. An erotic romantic novel, it is the first part in the Fifty Shades Trilogy that tracks the relationship between a college girl and a young successful business person.
Based around Anastasia Steele, a 21-year old college girl who on behalf of her friend Kate interviews Christian Grey, an uber rich successful businessman.
The unfolding sadomasochistic relationship turns ugly as the plot, filled with many twists and turns, further reveals about how the life of a simple college girl, who fell in love with the rich person, turns her world upside down.
The book that is known for its daring, bold and erotic descriptions, actually depicts about human bondage, dominance, sadism and submission. Popularity of the book has also been adapted into a famous Hollywood film that goes by the same name and does feature many bold romantic scenes.
First part of the trilogy, this book has sold over 125 million copies worldwide after it was first published in 2011 as a self-published e-book. Later Vintage Books acquired the publishing rights for the popular books.
About the Author:
EL James is the pen name of Erika Mitchell, who was born in 1963 in London. After having studied history at University of Kent, she took up a job as a studio manager assistant with National Film and Television School, Beaconsfield, before turning to writing in January 2009. Success of the Fifty Shades trilogy has turned James into a celebrity writer, who has even figured on the Times list of The Worlds 100 Most Influential People in 2012. In her own words James describes the trilogy as 'my midlife crisis, writ large. All my fantasies in there and that’s it.’"
1592,A Thousand Splendid Suns,Khaled Hosseini,Contemporary Fiction (Books),"Biographies, Diaries & True Accounts",2.506505032,4.5,784,Paperback,2013,None,"A Thousand Splendid Suns’ is a contemporary novel that tells a gripping story of two women with contradictory attitudes and how their decisions shape future generations. A marvelous work of fiction which brings an untold side of Afghanistan in limelight, this novel is irresistible. Khalid Hosseini has once again depicted a plethora of human emotions and beauty of Afghanistan through his distinctive story telling. These books became number one New York Times bestseller for fifteen weeks following its release and according to the author, it is a ""mother-daughter story"". It won the Book Sense book of the year award for fiction and the Richard and Judy Best Read of the Year in 2008.
The title of the book is an inspiration from a line in the poem ""Kabul"" by the 17th-century Iranian poet Saib Tabrizi. This novel is set in Afghanistan from the early 1960s to the early 2000s. This period saw some of the ugliest phases in Afghanistan as it witnessed the Russian invasion, Taliban rule and American intervention. It revolves around two women, Mariam and Laila, who have contradictory attitudes and very little in common. However, a series of unfortunate events and dramatic changes intertwine their lives and their subsequent friendship and support for each other is the gest of this book. Khalid Hosseini takes us through an unforgettable journey of war, misery, troubles, losses and ultimately the divine fate. Along with these two brave women, the hardcore Pashtun, Rasheed give a different angle to this saga. On a wider perspective, 'A Thousand Splendid Suns’ is a contemporary reflection of Afghani women and their womanhood.
About the author
Khalid Hosseini rose to fame with his debut novel, 'The Kite Runner’ which got universal acclam. Hosseini is an Afghan-born American novelist and physician who was born in Kabul, Afghanistan and moved to France and finally settled in United States of America. He graduated from Independence High School in San Jose in 1984 and has a bachelor's degree in biology from Santa Clara University, in 1988. He completed his M.D. in 1993 from University of California, San Diego, School of Medicine. His book 'The Kite Runner’ spent 101 weeks on the The New York Times Best Seller list and is regarded as one of the best contemporary works on Afghanistan.
Thus the book 'A Thousand Splendid Suns’ is an incredible read and is easily available online at amazon.in."
2932,Landline: 0,Rainbow Rowell,Romance (Books),Romance,2.505149978,3.7,17,Paperback,2015,Aug,"Georgie McCool knows her marriage is in trouble. That it's been in trouble for a long time. She still loves her husband, Neal, and he still loves her - but that almost seems besides the point now. Two days before they're supposed to visit Neal's family in Omaha for Christmas, Georgie tells him that she can't go. She's a TV writer, and something's come up on her show; she has to stay in Los Angeles. She knows that Neal will be upset with her - he is always a little upset with her - but she doesn't expect to him to pack up the kids and go home without her.When her husband and the kids leave for the airport, Georgie wonders if she's finally done it. If she's ruined everything.That night, Georgie discovers a way to communicate with Neal in the past. It's not time travel, not exactly, but she feels like she's been given an opportunity to fix her marriage before it starts . . .Is that what she's supposed to do Or would Georgie and Neal be better off if their marriage never happened"
4889,Predator,Wilbur Smith,Action & Adventure (Books),Action & Adventure,2.505149978,4,18,Paperback,2016,Apr,"Two men are responsible for the death of Hector Cross’ wife and only one is left alive: Johnny Congo – psychopath, extortionist, murderer, and the bane of Cross’s life. He caught him before and let him go. Now, Hector wants him dead. So does the US government. Congo is locked up on Death Row in the most secure prison in the free world, counting down the days until his execution. He’s got two weeks. He wants out. He’s escaped before and knows he can again, and with whizz kid D’Shonn Brown enlisted, he might just have a chance. Cross, still licking his wounds from his last bruising encounter with Congo, is back and ready for work. In the middle of the rough Atlantic stands oil supertanker Bannock A.Terrorist activity in the area has triggered panic and there’s only one person they can trust to protect her. What is promised as a cakewalk turns out to be much more, a mission that will test Cross to his emotional and physical limits. But a life spent in the SAS and private security has left Cross hard-wired for pain and as he is thrown into the bull pit once more, he will not stop until he has snared his prey."
268,The Sorrows of Young Werther (Penguin Classics),Johann Wolfgang von Goethe,Classic Fiction (Books),Humour,2.505149978,4.3,4,Paperback,1989,Aug,"""Be on your guard … and take care not to fall in love!""

Visiting an idyllic German village, Werther, a sensitive and romantic young man, meets and falls in love with sweet-natured Lotte. Although he realizes that Lotte is to marry Albert, he is unable to subdue his passion for her and his infatuation torments him to the point of absolute despair. The first great ‘confessional’ novel, The Sorrows of Young Werther draws both on Goethe’s own unrequited love for Charlotte Buff and on the death of his friend Karl Wilhelm Jerusalem. The book was an immediate success and a cult rapidly grew up around it, resulting in numerous imitations as well as violent criticism and even suppression for its apparent recommendation of suicide. Goethe’s sensitive exploration of the mind of a young artist at odds with society and ill-equipped to cope with life is now considered the first great tragic novel of European literature. This edition includes notes and an introduction by Michael Hulse who explores the origins of the novel in the author’s life and examines its impact on European culture.

For more than seventy years, Penguin has been the leading publisher of classic literature in the English-speaking world. With more than 1,700 titles, Penguin Classics represents a global bookshelf of the best works throughout history and across genres and disciplines. Readers trust the series to provide authoritative texts enhanced by introductions and notes by distinguished scholars and contemporary authors, as well as up-to-date translations by award-winning translators."
3279,The Sicilian,Mario Puzo,Action & Adventure (Books),Action & Adventure,2.505149978,4,23,Paperback,2013,Jun,"Michael Corleone's exile in Sicily is ending, but on the instructions of his father, The Godfather, he must bring back to him the young man known as Salvatore Giuliano if he can find him. At sea amid the treacheries of a brutal and unfamiliar land, Michael must find a way through the labyrinthine deceits that surround him, while Giuliano prepares himself for a final confrontation with Don Croce, Capo di Capi of the Sicilian Mafia. A novel of explosive suspense, heroic action - and evil on an epic scale. In the hands of Mario Puzo's brilliantly sinister talent, the reader comes to know again the terrible magic of the Mafia."
3786,Collins Primary Literacy – Pupil Book 3,Hazel Willard,Language & Linguistics,"Language, Linguistics & Writing",2.505149978,3,1,Paperback,2008,Jan,"Collins Primary Literacy Pupil Book 3 features fiction from Roald Dahl and Humphrey Carpenter, poetry from Michael Rosen, and exciting non-fiction on garden birds, Divali and more. Pupil Book 3 covers a wide variety of text types and topics, and provides engaging activities to help you deliver the objectives of the renewed Framework.
• Three clear levels of differentiation throughout ensure you provide the right work for every child
• Stimulating activities, role plays and group work including comprehension, speaking and listening, and writing will get your pupils thinking, talking and writing
• Lots of ideas for planning and writing stories, articles and poems
• Top children's authors will grab your pupils' attention and ensure they love reading"
4300,Charlie and the Great Glass Elevator (Dahl Fiction),Roald Dahl,Biographies & Autobiographies (Books),"Biographies, Diaries & True Accounts",2.505149978,4.5,62,Paperback,2016,Apr,"Phizzwhizzing new cover look and branding for the World's NUMBER ONE Storyteller! WHOOSH! Inside the Great Glass Elevator, Willy Wonka, Charlie Bucket and his family are cruising a thousand feet above the chocolate factory. They can see the whole world below them, but they're not alone. The American Space Hotel has just launched. Lurking inside are the Vernicious Knids - the most brutal, vindictive murderous beasts in the universe. So grab your gizzard! Hold your hats! Only Charlie and Willy Wonka can stop the Knids from destroying everything! Listen to CHARLIE AND THE GREAT GLASS ELEVATOR and other Roald Dahl audiobooks read by some very famous voices, including Kate Winslet, David Walliams and Steven Fry - plus there are added squelchy soundeffects from Pinewood Studios! Look out for new Roald Dahl apps in the App store and Google Play- including the disgusting TWIT OR MISS! and HOUSE OF TWITS inspired by the revolting Twits."
3450,Frostfire (Kanin Chronicles),Amanda Hocking,Action & Adventure (Books),Action & Adventure,2.505149978,3.5,4,Paperback,2015,Jan,"Frostfire by Amanda Hocking is the stunning first installment in a tale of love, betrayal and the need to belong, the Kanin Chronicles. Will she give up her dream to follow her heart? Bryn Aven is determined to gain status amongst the Kanin, the most powerful of the hidden tribes. But as a half-blood, winning respect is a huge challenge. Bryn's almost-human community distrusts people, and those from other tribes are almost as suspect. She has just one goal to get ahead: to join the elite guard protecting the Kanin royal family. And Bryn's vowed that nothing will stand in her way, not even a forbidden romance with her boss, Ridley Dresden. But her plans are put on hold when fallen hero Konstantin starts acting dangerously. Bryn loved him once, but now he's kidnapping Kanin children - stealing them from hidden placements within human families. She's sent to help stop him, but will she lose her heart in the process?"
1929,The Friend Zone: the most hilarious and heartbreaking romantic comedy of 2019,Abby Jimenez,Romance (Books),Romance,2.505149978,5,1,Paperback,2019,Jun,"'A deliciously hot, sweet debut. This book is an absolute treat.' L.G. SHEN, USA TODAY BESTSELLING AUTHOR

'5 stars isn't enough for this laugh out loud, beautifully honest, and sometimes heart-breaking novel' Goodreads reviewer
______________

He's the best man . . . and that's the problem.
Kristen Petersen is perfectly fine. She has friends she'd fight to the death for and the very best dog in the world: Stuntman Mike. In fact, everything's calm in the world of Kristen, until she starts to plan her best friend's wedding and meets the best man, Josh Copeland.
Josh is funny, sexy, stands up to her sarcasm, and is always one snack ahead of her hangry. Even Stuntman Mike adores him. But he wants a big family, and Kristen knows children are probably not a part of her future.
She's sure he'd be better off with someone else, someone who can give him everything he wants, so Kristen keeps him at arm's length: in the Friend Zone. But as their attraction grows, it's harder and harder to resist falling for the man who seems to be everything she's not allowed to have . . .
The Friend Zone will have you laughing one moment and grabbing for tissues the next as it tackles the realities of infertility and loss with wit, heart, and a lot of sass.
Perfect for fans of Christina Lauren, Helen Hoang, Sally Thorne, Jo Watson and Sophie Kinsella.
______________
WHAT READERS ARE SAYING ABOUT THE FRIEND ZONE:
'Harnessing sass, heartfelt struggle, and unapologetic sexuality, Jimenez's debut is as hysterical as it is tear-jerking' Publishers Weeklyfont>
'Let's get one thing straight, Abby Jimenez is hilarious' Goodreads
'Anyone who thinks they don't like romance needs to read The Friend Zone. It's a game changer' Goodreads
'In a time when rom-coms can so easily miss the mark, TFZ stands out like a diamond in the rough' Goodreads
'I laughed, I teared up, and most importantly, I didn't want to put it down' Goodreads
'It was so refreshing to see a difficult topic like infertility play such a significant role in a romantic comedy' Goodreads
'Not only is this book hilarious and heartfelt, it felt real' Goodreads
'Hilarious but also healing' Goodreads"
2067,A Hero Born: Legends of the Condor Heroes Vol. 1,Jin Yong,Martial Arts (Books),Action & Adventure,2.505149978,1,1,Paperback,2019,Jan,"THE CHINESE ""LORD OF THE RINGS"" - NOW IN ENGLISH FOR THE FIRST TIME.
THE SERIES EVERY CHINESE READER HAS BEEN ENJOYING FOR DECADES - 300 MILLION COPIES SOLD.
China: 1200 A.D.
The Song Empire has been invaded by its warlike Jurchen neighbours from the north. Half its territory and its historic capital lie in enemy hands; the peasants toil under the burden of the annual tribute demanded by the victors. Meanwhile, on the Mongolian steppe, a disparate nation of great warriors is about to be united by a warlord whose name will endure for eternity: Genghis Khan.
Guo Jing, son of a murdered Song patriot, grew up with Genghis Khan's army. He is humble, loyal, perhaps not altogether wise, and is fated from birth to one day confront an opponent who is the opposite of him in every way: privileged, cunning and flawlessly trained in the martial arts.
Guided by his faithful shifus, The Seven Heroes of the South, Guo Jing must return to China - to the Garden of the Drunken Immortals in Jiaxing - to fulfil his destiny. But in a divided land riven by war and betrayal, his courage and his loyalties will be tested at every turn.
Translated from the Chinese by Anna Holmwood"
223,Evil Under the Sun,Agatha Christie,"Crime, Thriller & Mystery (Books)","Crime, Thriller & Mystery",2.505149978,4.5,42,Paperback,2019,Jul,"A sun-drenched story of desire and murder with a conclusion you’ll never see coming. ‘the best Agatha Christie since and then there were none’ observer the moment Arlena Stuart steps through the door, every eye in the resort is on her. She is beautiful. She is famous. And in less than 72 hours she will be dead. On this luxury retreat, cut off from the outside world, everyone is a suspect. The wandering husband. The jealous wife. The bitter step-daughter. They all had a reason to kill Arlena Stuart. But who hated her enough to do it?"
1618,Heat Wave (Nikki Heat),Richard Castle,"Crime, Thriller & Mystery (Books)","Crime, Thriller & Mystery",2.505149978,4.4,3,Paperback,2018,Nov,"A New York real estate tycoon plunges to his death on a Manhattan sidewalk. A trophy wife with a past survives a narrow escape from a brazen attack. Mobsters and moguls with no shortage of reasons to kill trot out their alibis. And then, in the suffocating grip of a record heat wave, comes another shocking murder and a sharp turn in a tense journey into the dirty little secrets of the wealthy."
71,Catch-22,Joseph Heller,Action & Adventure (Books),Action & Adventure,2.505149978,3.9,120,Paperback,1994,Oct,"Catch-22
‘Catch-22’ is a revolutionary book by Joseph Heller which was first published in 1961. This book is a one of its kind. Heller uses a non-chronological third person omniscient narration to bind the threads together. Ideas flow into each other through random connections within the story. Events have been repeated through different point of views. The story is situated in the time of World War 2. This story is about the life of Captain John Yossarian, a U.S. Army Air Forces bombardier in 256th squadron who has been assigned to bomb enemy posts at eastern France and Italy.
The phrase ‘Catch-22’ was later added in English language referring to a type of impossible logic puzzle sometimes called a double bind. According to this story unstable men do not have to fly aircrafts, but the fact that they can rationally decide for themselves and ask for waiver, proves that they are stable enough. Yossarian is the lead character of this story. A man who is afraid of his own commanding officers because he thinks that they want to kill him, by making him work more while all he wants is to escape from the situation. He has seen his friends dying and a lot more destruction. He wants to quit, but he can't. The story is quite unique in its narration. Many times in this story, jokes are completed through different point of view. This is a satirical novel. If you are looking for a piece of writing that is complex and humorous, pick this one.
About the author
Joseph Heller was widely known for his satirical style of writing. He was an author, playwright and a teacher in America. Heller's unique technique of writing made him one of the most acclaimed writers in contemporary America. Joseph Heller was an army personnel who later turned into a teacher of English literature and writing
The book is available online for convenient shopping. You can bag this book from Amazon.in today by following a few easy steps."
1467,Skeleton Crew: featuring The Mist,Stephen King,Contemporary Fiction (Books),"Crime, Thriller & Mystery",2.503790683,4.5,4,Paperback,2012,Jun,"Includes the brilliant story 'The Mist', now adapted into a major Netflix series.
Hold tight. We are going into a number of dark places, but I think I know the way. Just don't let go of my arm . . .
Unrivalled master of suspense Stephen King takes the unsuspecting reader on a fantastic journey through the dark shadows of our innermost fears.
Do the dead sing?
In this bumper collection of chilling tales, we meet: a woman who has never crossed The Reach, the water dividing her from the mainland; a gramma who only wants to hug little George, even after she is dead; an innocent looking toy with sinister powers; and a primeval sea creature with an insatiable appetite."
4499,Young Bloods (Wellington and Napoleon 1) (The Wellington and Napoleon Quartet),Simon Scarrow,Action & Adventure (Books),Action & Adventure,2.50242712,4.6,2,Paperback,2007,Jan,"YOUNG BLOODS is the first gripping novel in Simon Scarrow's bestselling Wellington and Napoleon quartet. Perfect for fans of Robert Harris.

Arthur Wesley (the future Duke of Wellington) was born and bred to be a leader. With a firm belief that the nation must be led by a king, the red-coated British officer heads for battle against the French Republic, to restore the fallen monarchy.
Napoleon Bonaparte joins the French military on the eve of the Revolution. He believes leadership is won by merit, not by noble birth. When anarchy explodes in Paris he's thrust into the revolutionary army poised to march against Britain.
As two mighty Empires embark on a bloody duel, Wesley and Bonaparte prepare to face a sworn enemy, unaware that the fate of Europe will one day lie in their hands..."
2656,CAD/CAM: Concepts and Applications,Alavala Chennakesava R,Graphics & Visualization,"Computing, Internet & Digital Media",2.501059262,4.7,3,Paperback,2008,None,"Organized in 26 chapters, the textbook covers interactive computer graphics, CAD, finite element analysis, numerical control, computer numerical control, manual part programming, computer-aided part programming, direct numerical control, adaptive control systems, group technology, computer-aided process planning, computer-aided planning of resources for manufacturing, computer-aided quality control, industrial robots, flexible manufacturing systems, cellular manufacturing, lean manufacturing and computer integrated manufacturing. Each chapter begins with objectives and ends with descriptive and multiple-choice questions. Besides students, this book would be of immense value to practicing engineers and professionals who are interested in the CAD/CAM technology and its applications to design and manufacturing."
1320,"Making Sense of English: A Textbook of Sounds, Words and Grammar",M A Yadugiri,Social Sciences,"Language, Linguistics & Writing",2.499687083,3,1,Paperback,2007,Jan,"Making Sense of English is a textbook designed to help students and teachers of English learn about the English language, its sounds, words and grammar. It deals with all the major topics in the syllabuses of the courses on English language for BA and M.A. English and teacher development and training programmes. It introduces and describes with plenty of examples the important phonological, lexical and grammatical features of English to help the readers acquire an understanding of the structure and usage of English. The book has 24 chapters grouped into three parts, each ending with a chapter summary. The exercises help readers recap what they have learnt in the chapter and give them opportunities to apply it to actual instances of the use of English."
